timestamp,device_id,data_age,priority,rssi,channel_occupancy,collision_rate,neighbor_count,success,delay_used,collision_detected
2026-01-01T18:38:43.309101,2,0,3,-47,0.79,0.0,7,0,0,1
2026-01-01T18:38:45.817719,2,0,3,-47,0.79,0.1,7,1,0,0
2026-01-01T18:38:47.657438,1,0,1,-50,0.93,0.9,9,1,2000,0
2026-01-01T18:38:48.531024,2,0,1,-46,0.79,0.1,7,0,200,1
2026-01-01T18:38:51.042964,2,0,3,-46,0.79,0.1,7,1,0,0
2026-01-01T18:38:51.138553,1,0,2,-51,0.93,0.8,9,0,1000,1
2026-01-01T18:38:53.751245,1,0,3,-51,0.93,0.7,9,1,200,0
2026-01-01T18:38:53.753709,2,0,1,-46,0.79,0.1,7,0,200,1
2026-01-01T18:38:56.365495,2,0,2,-46,0.79,0.1,7,1,100,0
2026-01-01T18:38:56.873744,1,0,2,-50,0.93,0.6,9,0,500,1
2026-01-01T18:38:58.981178,2,0,2,-46,0.79,0.2,7,1,100,0
2026-01-01T18:38:59.535701,1,0,3,-50,0.93,0.6,9,0,200,1
2026-01-01T18:39:01.495357,2,0,3,-48,0.79,0.3,7,1,0,0
2026-01-01T18:39:03.017033,1,0,1,-50,0.93,0.6,9,1,1000,0
2026-01-01T18:39:04.204573,2,0,2,-46,0.79,0.3,7,1,200,0
2026-01-01T18:39:06.090344,1,0,2,-51,0.93,0.6,9,1,500,0
2026-01-01T18:39:07.215130,2,0,1,-47,0.79,0.4,7,0,500,1
2026-01-01T18:39:08.649273,1,0,3,-50,0.93,0.5,9,1,100,0
2026-01-01T18:39:09.829659,2,0,3,-49,0.79,0.4,7,1,100,0
2026-01-01T18:39:11.311919,1,0,3,-51,0.93,0.4,9,1,100,0
2026-01-01T18:39:12.541087,2,0,2,-46,0.79,0.3,7,1,200,0
2026-01-01T18:39:13.974073,1,0,2,-52,0.93,0.4,9,1,200,0
2026-01-01T18:39:15.251342,2,0,2,-46,0.79,0.3,7,1,200,0
2026-01-01T18:39:17.046204,1,0,2,-50,0.93,0.5,9,1,500,0
2026-01-01T18:39:17.963085,2,0,2,-46,0.79,0.3,7,0,200,1
2026-01-01T18:39:20.015772,1,0,2,-50,0.93,0.6,9,1,500,0
2026-01-01T18:39:20.673402,2,0,2,-46,0.79,0.3,7,0,200,1
2026-01-01T18:39:23.161243,1,0,2,-51,0.93,0.6,9,1,500,0
2026-01-01T18:39:23.185256,2,0,3,-46,0.79,0.3,7,0,0,1
2026-01-01T18:39:25.703203,2,0,3,-46,0.79,0.3,7,1,0,0
2026-01-01T18:39:26.057524,1,0,2,-50,0.93,0.6,9,0,500,1
2026-01-01T18:39:28.211258,2,0,3,-46,0.79,0.2,7,1,0,0
2026-01-01T18:39:29.027243,1,0,1,-51,0.93,0.5,9,0,500,1
2026-01-01T18:39:30.723737,2,0,3,-46,0.79,0.2,7,1,0,0
2026-01-01T18:39:31.689697,1,0,3,-50,0.93,0.4,9,0,100,1
2026-01-01T18:39:33.335714,2,0,2,-47,0.79,0.1,7,1,100,0
2026-01-01T18:39:34.351978,1,0,1,-51,0.93,0.3,9,0,200,1
2026-01-01T18:39:35.946764,2,0,2,-44,0.79,0.2,7,1,100,0
2026-01-01T18:39:37.116776,1,0,2,-51,0.93,0.3,9,1,200,0
2026-01-01T18:39:38.667579,2,0,1,-47,0.79,0.3,7,1,200,0
2026-01-01T18:39:39.574326,1,0,3,-51,0.93,0.3,9,0,0,1
2026-01-01T18:39:41.676926,2,0,1,-48,0.79,0.4,7,1,500,0
2026-01-01T18:39:42.134579,1,0,3,-50,0.93,0.2,9,0,0,1
2026-01-01T18:39:44.386545,2,0,2,-47,0.79,0.4,7,1,200,0
2026-01-01T18:39:44.665424,1,0,2,-50,0.93,0.1,9,0,100,1
2026-01-01T18:39:47.097355,2,0,2,-48,0.79,0.4,7,1,200,0
2026-01-01T18:39:47.327649,1,0,2,-51,0.93,0.0,9,0,100,1
2026-01-01T18:39:49.709910,2,0,3,-47,0.79,0.4,7,1,100,0
2026-01-01T18:39:49.990152,1,0,1,-50,0.93,0.0,9,0,200,1
2026-01-01T18:39:52.420888,2,0,2,-46,0.79,0.3,7,1,200,0
2026-01-01T18:39:52.755406,1,0,1,-50,0.93,0.1,9,0,200,1
2026-01-01T18:39:55.134786,2,0,2,-46,0.79,0.3,7,1,200,0
2026-01-01T18:39:55.214799,1,0,3,-50,0.93,0.2,9,0,0,1
2026-01-01T18:39:57.652059,2,0,3,-46,0.79,0.3,7,1,0,0
2026-01-01T18:39:57.977628,1,0,2,-50,0.93,0.3,9,0,200,1
2026-01-01T18:40:00.363539,2,0,1,-45,0.79,0.3,7,1,200,0
2026-01-01T18:40:00.640483,1,0,3,-50,0.93,0.4,9,0,100,1
2026-01-01T18:40:02.874838,2,0,3,-48,0.79,0.2,7,1,0,0
2026-01-01T18:40:03.610024,1,0,1,-52,0.93,0.4,9,0,500,1
2026-01-01T18:40:05.490298,2,0,2,-47,0.79,0.1,7,1,100,0
2026-01-01T18:40:06.579437,1,0,1,-50,0.93,0.5,9,0,500,1
2026-01-01T18:40:07.994932,2,0,3,-47,0.79,0.0,7,1,0,0
2026-01-01T18:40:09.651369,1,0,2,-51,0.93,0.6,9,1,500,0
2026-01-01T18:40:10.606499,2,0,2,-48,0.79,0.0,7,0,100,1
2026-01-01T18:40:12.313898,1,0,3,-52,0.93,0.7,9,1,200,0
2026-01-01T18:40:13.318806,2,0,1,-47,0.79,0.0,7,0,200,1
2026-01-01T18:40:15.834890,2,0,3,-47,0.79,0.0,7,1,0,0
2026-01-01T18:40:15.897759,1,0,2,-51,0.93,0.8,9,0,1000,1
2026-01-01T18:40:18.541861,2,0,1,-49,0.79,0.0,7,1,200,0
2026-01-01T18:40:20.304924,1,0,1,-50,0.93,0.9,9,1,2000,0
2026-01-01T18:40:21.059043,2,0,3,-45,0.79,0.0,7,0,0,1
2026-01-01T18:40:23.562459,2,0,3,-46,0.79,0.0,7,1,0,0
2026-01-01T18:40:24.909013,1,0,1,-51,0.93,0.9,9,1,2000,0
2026-01-01T18:40:26.270993,2,0,1,-47,0.79,0.0,7,1,200,0
2026-01-01T18:40:28.884162,2,0,2,-46,0.79,0.1,7,1,100,0
2026-01-01T18:40:29.517201,1,0,1,-51,0.93,0.9,9,0,2000,1
2026-01-01T18:40:31.394355,2,0,3,-48,0.79,0.2,7,1,0,0
2026-01-01T18:40:32.077549,1,0,3,-51,0.93,0.9,9,0,200,1
2026-01-01T18:40:34.003079,2,0,2,-47,0.79,0.2,7,1,100,0
2026-01-01T18:40:34.841976,1,0,3,-51,0.93,0.8,9,0,200,1
2026-01-01T18:40:36.714250,2,0,1,-48,0.79,0.2,7,1,200,0
2026-01-01T18:40:39.327884,2,0,2,-47,0.79,0.2,7,1,100,0
2026-01-01T18:40:39.347741,1,0,1,-51,0.93,0.8,9,0,2000,1
2026-01-01T18:40:42.038473,2,0,2,-48,0.79,0.3,7,1,200,0
2026-01-01T18:40:42.829287,1,0,1,-52,0.93,0.7,9,0,1000,1
2026-01-01T18:40:44.750527,2,0,1,-47,0.79,0.3,7,1,200,0
2026-01-01T18:40:46.311136,1,0,2,-51,0.93,0.7,9,1,1000,0
2026-01-01T18:40:47.462243,2,0,2,-47,0.79,0.3,7,1,200,0
2026-01-01T18:40:48.994440,1,0,3,-51,0.93,0.6,9,1,200,0
2026-01-01T18:40:49.977520,2,0,3,-47,0.79,0.3,7,0,0,1
2026-01-01T18:40:52.147967,1,0,2,-50,0.93,0.5,9,1,500,0
2026-01-01T18:40:52.684336,2,0,2,-47,0.79,0.3,7,0,200,1
2026-01-01T18:40:55.117533,1,0,2,-51,0.93,0.5,9,1,500,0
2026-01-01T18:40:55.195252,2,0,3,-47,0.79,0.2,7,0,0,1
2026-01-01T18:40:57.903087,2,0,1,-47,0.79,0.1,7,1,200,0
2026-01-01T18:40:58.087038,1,0,2,-51,0.93,0.5,9,0,500,1
2026-01-01T18:41:00.615389,2,0,1,-47,0.79,0.1,7,1,200,0
2026-01-01T18:41:01.056767,1,0,1,-50,0.93,0.5,9,0,500,1
2026-01-01T18:41:03.223846,2,0,2,-48,0.79,0.1,7,1,100,0
2026-01-01T18:41:04.128632,1,0,1,-51,0.93,0.5,9,0,500,1
2026-01-01T18:41:05.938096,2,0,1,-48,0.79,0.1,7,1,200,0
2026-01-01T18:41:07.098575,1,0,2,-51,0.93,0.5,9,1,500,0
2026-01-01T18:41:08.647052,2,0,1,-48,0.79,0.0,7,1,200,0
2026-01-01T18:41:09.747398,1,0,3,-51,0.93,0.5,9,0,100,1
2026-01-01T18:41:11.359569,2,0,1,-47,0.79,0.0,7,1,200,0
2026-01-01T18:41:12.320915,1,0,3,-51,0.93,0.5,9,0,100,1
2026-01-01T18:41:14.069339,2,0,1,-47,0.79,0.0,7,1,200,0
2026-01-01T18:41:14.983445,1,0,3,-51,0.93,0.4,9,0,100,1
2026-01-01T18:41:16.682066,2,0,2,-47,0.79,0.1,7,1,100,0
2026-01-01T18:41:17.543666,1,0,3,-51,0.93,0.4,9,0,100,1
2026-01-01T18:41:19.294034,2,0,2,-49,0.79,0.2,7,1,100,0
2026-01-01T18:41:20.615756,1,0,1,-51,0.93,0.5,9,1,500,0
2026-01-01T18:41:22.004347,2,0,1,-46,0.79,0.2,7,1,200,0
2026-01-01T18:41:23.175801,1,0,3,-51,0.93,0.5,9,1,100,0
2026-01-01T18:41:24.718322,2,0,1,-47,0.79,0.2,7,1,200,0
2026-01-01T18:41:25.746029,1,0,3,-50,0.93,0.5,9,0,100,1
2026-01-01T18:41:27.329315,2,0,2,-47,0.79,0.2,7,1,100,0
2026-01-01T18:41:28.502193,1,0,2,-51,0.93,0.4,9,1,200,0
2026-01-01T18:41:29.841881,2,0,3,-47,0.79,0.2,7,1,0,0
2026-01-01T18:41:31.573147,1,0,1,-51,0.93,0.4,9,1,500,0
2026-01-01T18:41:32.352595,2,0,3,-50,0.79,0.2,7,0,0,1
2026-01-01T18:41:34.132999,1,0,3,-51,0.93,0.5,9,1,100,0
2026-01-01T18:41:34.965124,2,0,2,-47,0.79,0.2,7,0,100,1
2026-01-01T18:41:36.897195,1,0,3,-51,0.93,0.6,9,1,200,0
2026-01-01T18:41:37.577006,2,0,2,-48,0.79,0.2,7,0,100,1
2026-01-01T18:41:39.866765,1,0,2,-51,0.93,0.6,9,1,500,0
2026-01-01T18:41:40.289242,2,0,1,-47,0.79,0.2,7,0,200,1
2026-01-01T18:41:42.837014,1,0,2,-50,0.93,0.6,9,1,500,0
2026-01-01T18:41:43.003364,2,0,1,-46,0.79,0.1,7,0,200,1
2026-01-01T18:41:45.511998,2,0,3,-47,0.79,0.0,7,1,0,0
2026-01-01T18:41:45.601234,1,0,3,-51,0.93,0.6,9,0,200,1
2026-01-01T18:41:48.226652,2,0,1,-48,0.79,0.0,7,1,200,0
2026-01-01T18:41:48.264274,1,0,3,-51,0.93,0.6,9,0,200,1
2026-01-01T18:41:50.836627,2,0,2,-46,0.79,0.1,7,1,100,0
2026-01-01T18:41:51.337114,1,0,1,-50,0.93,0.5,9,0,500,1
2026-01-01T18:41:53.448372,2,0,2,-47,0.79,0.2,7,1,100,0
2026-01-01T18:41:54.305496,1,0,1,-51,0.93,0.4,9,0,500,1
2026-01-01T18:41:56.160848,2,0,2,-48,0.79,0.3,7,1,200,0
2026-01-01T18:41:57.070077,1,0,2,-51,0.93,0.4,9,0,200,1
2026-01-01T18:41:58.868489,2,0,1,-47,0.79,0.3,7,1,200,0
2026-01-01T18:41:59.529412,1,0,3,-50,0.93,0.3,9,0,0,1
2026-01-01T18:42:01.479466,2,0,3,-47,0.79,0.4,7,1,100,0
2026-01-01T18:42:02.190250,1,0,2,-50,0.93,0.2,9,0,100,1
2026-01-01T18:42:04.492814,2,0,2,-46,0.79,0.5,7,1,500,0
2026-01-01T18:42:04.750219,1,0,2,-59,0.93,0.1,9,0,100,1
2026-01-01T18:42:07.413031,1,0,2,-62,0.93,0.2,9,1,100,0
2026-01-01T18:42:07.502645,2,0,2,-50,0.79,0.5,7,0,500,1
2026-01-01T18:42:10.075075,1,0,1,-51,0.93,0.3,9,1,200,0
2026-01-01T18:42:10.115282,2,0,3,-49,0.79,0.5,7,0,100,1
2026-01-01T18:42:13.046111,1,0,1,-51,0.93,0.4,9,1,500,0
2026-01-01T18:42:13.127197,2,0,1,-48,0.79,0.5,7,0,500,1
2026-01-01T18:42:15.739355,2,0,3,-45,0.79,0.5,7,1,100,0
2026-01-01T18:42:16.117025,1,0,1,-50,0.93,0.4,9,0,500,1
2026-01-01T18:42:18.349468,2,0,3,-47,0.79,0.4,7,1,100,0
2026-01-01T18:42:19.086464,1,0,2,-51,0.93,0.5,9,0,500,1
2026-01-01T18:42:21.063073,2,0,1,-45,0.79,0.3,7,1,200,0
2026-01-01T18:42:22.158656,1,0,2,-50,0.93,0.6,9,0,500,1
2026-01-01T18:42:23.676539,2,0,2,-46,0.79,0.2,7,1,100,0
2026-01-01T18:42:25.640277,1,0,2,-52,0.93,0.7,9,1,1000,0
2026-01-01T18:42:26.187819,2,0,3,-47,0.79,0.3,7,0,0,1
2026-01-01T18:42:28.908226,2,0,1,-46,0.79,0.3,7,1,200,0
2026-01-01T18:42:29.121652,1,0,1,-54,0.93,0.7,9,0,1000,1
2026-01-01T18:42:31.611536,2,0,2,-46,0.79,0.3,7,1,200,0
2026-01-01T18:42:32.706036,1,0,2,-52,0.93,0.7,9,0,1000,1
2026-01-01T18:42:34.133257,2,0,3,-46,0.79,0.3,7,1,0,0
2026-01-01T18:42:36.187342,1,0,1,-53,0.93,0.7,9,1,1000,0
2026-01-01T18:42:36.636188,2,0,3,-46,0.79,0.3,7,0,0,1
2026-01-01T18:42:39.157026,1,0,2,-51,0.93,0.6,9,1,500,0
2026-01-01T18:42:39.342247,2,0,2,-45,0.79,0.3,7,0,200,1
2026-01-01T18:42:42.053499,2,0,2,-47,0.79,0.3,7,1,200,0
2026-01-01T18:42:42.634317,1,0,1,-52,0.93,0.6,9,0,1000,1
2026-01-01T18:42:44.763055,2,0,2,-46,0.79,0.3,7,1,200,0
2026-01-01T18:42:45.403860,1,0,3,-53,0.93,0.6,9,0,200,1
2026-01-01T18:42:47.774376,2,0,1,-46,0.79,0.4,7,1,500,0
2026-01-01T18:42:48.885752,1,0,1,-52,0.93,0.6,9,0,1000,1
2026-01-01T18:42:50.785353,2,0,1,-47,0.79,0.4,7,1,500,0
2026-01-01T18:42:51.957239,1,0,1,-51,0.93,0.5,9,1,500,0
2026-01-01T18:42:53.296277,2,0,3,-47,0.79,0.3,7,1,0,0
2026-01-01T18:42:54.517416,1,0,3,-52,0.93,0.5,9,1,100,0
2026-01-01T18:42:55.807534,2,0,3,-47,0.79,0.2,7,1,0,0
2026-01-01T18:42:57.180160,1,0,3,-50,0.93,0.4,9,1,100,0
2026-01-01T18:42:58.418208,2,0,2,-46,0.79,0.2,7,1,100,0
2026-01-01T18:42:59.842063,1,0,2,-50,0.93,0.4,9,1,200,0
2026-01-01T18:43:01.132739,2,0,2,-47,0.79,0.3,7,1,200,0
2026-01-01T18:43:02.607042,1,0,2,-52,0.93,0.4,9,1,200,0
2026-01-01T18:43:03.642872,2,0,3,-47,0.79,0.3,7,0,0,1
2026-01-01T18:43:05.167083,1,0,3,-53,0.93,0.5,9,1,100,0
2026-01-01T18:43:06.355904,2,0,2,-47,0.79,0.3,7,1,200,0
2026-01-01T18:43:08.648998,1,0,1,-53,0.93,0.6,9,1,1000,0
2026-01-01T18:43:09.066760,2,0,2,-47,0.79,0.3,7,0,200,1
2026-01-01T18:43:11.413816,1,0,3,-53,0.93,0.6,9,1,200,0
2026-01-01T18:43:11.780146,2,0,1,-46,0.79,0.3,7,0,200,1
2026-01-01T18:43:13.973760,1,0,3,-52,0.93,0.5,9,1,100,0
2026-01-01T18:43:14.291912,2,0,3,-46,0.79,0.2,7,0,0,1
2026-01-01T18:43:16.636440,1,0,3,-52,0.93,0.4,9,1,100,0
2026-01-01T18:43:17.004360,2,0,1,-46,0.79,0.2,7,0,200,1
2026-01-01T18:43:19.196766,1,0,3,-50,0.93,0.4,9,1,100,0
2026-01-01T18:43:19.713535,2,0,1,-46,0.79,0.2,7,0,200,1
2026-01-01T18:43:21.960755,1,0,2,-50,0.93,0.3,9,1,200,0
2026-01-01T18:43:22.329558,2,0,2,-46,0.79,0.2,7,0,100,1
2026-01-01T18:43:24.418414,1,0,3,-50,0.93,0.3,9,1,0,0
2026-01-01T18:43:24.838452,2,0,3,-46,0.79,0.2,7,0,0,1
2026-01-01T18:43:27.183776,1,0,2,-50,0.93,0.3,9,1,200,0
2026-01-01T18:43:27.549997,2,0,1,-46,0.79,0.1,7,0,200,1
2026-01-01T18:43:29.846104,1,0,2,-50,0.93,0.3,9,1,200,0
2026-01-01T18:43:30.264611,2,0,1,-46,0.79,0.2,7,0,200,1
2026-01-01T18:43:32.610505,1,0,1,-52,0.93,0.2,9,1,200,0
2026-01-01T18:43:32.974507,2,0,1,-45,0.79,0.3,7,0,200,1
2026-01-01T18:43:35.273044,1,0,1,-52,0.93,0.1,9,1,200,0
2026-01-01T18:43:35.685194,2,0,2,-45,0.79,0.4,7,0,200,1
2026-01-01T18:43:38.037793,1,0,1,-51,0.93,0.0,9,1,200,0
2026-01-01T18:43:38.699798,2,0,2,-46,0.79,0.5,7,0,500,1
2026-01-01T18:43:40.597752,1,0,2,-50,0.93,0.0,9,1,100,0
2026-01-01T18:43:41.408495,2,0,3,-46,0.79,0.6,7,0,200,1
2026-01-01T18:43:43.157847,1,0,3,-51,0.93,0.0,9,1,0,0
2026-01-01T18:43:44.120210,2,0,3,-46,0.79,0.7,7,0,200,1
2026-01-01T18:43:45.714514,1,0,2,-51,0.93,0.0,9,1,100,0
2026-01-01T18:43:47.629882,2,0,2,-45,0.79,0.7,7,1,1000,0
2026-01-01T18:43:48.380319,1,0,2,-51,0.93,0.0,9,0,100,1
2026-01-01T18:43:51.043304,1,0,1,-49,0.93,0.0,9,1,200,0
2026-01-01T18:43:51.139145,2,0,2,-46,0.79,0.8,7,0,1000,1
2026-01-01T18:43:53.779634,1,0,1,-51,0.93,0.0,9,1,200,0
2026-01-01T18:43:53.849449,2,0,3,-45,0.79,0.7,7,0,200,1
2026-01-01T18:43:56.265176,1,0,3,-50,0.93,0.0,9,1,0,0
2026-01-01T18:43:56.571125,2,0,3,-47,0.79,0.8,7,0,200,1
2026-01-01T18:43:58.928485,1,0,2,-51,0.93,0.0,9,1,100,0
2026-01-01T18:44:01.081277,2,0,1,-46,0.79,0.8,7,1,2000,0
2026-01-01T18:44:01.385853,1,0,3,-52,0.93,0.0,9,0,0,1
2026-01-01T18:44:03.784282,2,0,3,-46,0.79,0.8,7,1,200,0
2026-01-01T18:44:03.945378,1,0,3,-50,0.93,0.0,9,0,0,1
2026-01-01T18:44:06.403308,1,0,3,-51,0.93,0.1,9,1,0,0
2026-01-01T18:44:08.294763,2,0,1,-46,0.79,0.8,7,1,2000,0
2026-01-01T18:44:08.964629,1,0,3,-51,0.93,0.1,9,0,0,1
2026-01-01T18:44:11.626199,1,0,1,-53,0.93,0.1,9,1,200,0
2026-01-01T18:44:12.811211,2,0,1,-48,0.79,0.8,7,1,2000,0
2026-01-01T18:44:14.390771,1,0,1,-51,0.93,0.2,9,1,200,0
2026-01-01T18:44:15.587722,2,0,3,-50,0.79,0.7,7,1,200,0
2026-01-01T18:44:17.155253,1,0,1,-50,0.93,0.2,9,1,200,0
2026-01-01T18:44:19.103817,2,0,2,-48,0.79,0.7,7,1,1000,0
2026-01-01T18:44:19.763615,1,0,1,-49,0.93,0.3,9,0,200,1
2026-01-01T18:44:22.480067,1,0,2,-52,0.93,0.3,9,1,200,0
2026-01-01T18:44:23.609317,2,0,1,-48,0.79,0.8,7,0,2000,1
2026-01-01T18:44:25.244759,1,0,1,-49,0.93,0.3,9,1,200,0
2026-01-01T18:44:26.327236,2,0,3,-49,0.79,0.7,7,0,200,1
2026-01-01T18:44:27.907326,1,0,1,-56,0.93,0.3,9,1,200,0
2026-01-01T18:44:29.030763,2,0,3,-48,0.79,0.7,7,0,200,1
2026-01-01T18:44:30.979466,1,0,1,-52,0.93,0.4,9,1,500,0
2026-01-01T18:44:31.741553,2,0,3,-53,0.79,0.6,7,0,200,1
2026-01-01T18:44:33.642068,1,0,2,-55,0.93,0.3,9,1,200,0
2026-01-01T18:44:34.350945,2,0,3,-54,0.79,0.5,7,0,100,1
2026-01-01T18:44:36.407409,1,0,2,-59,0.93,0.3,9,1,200,0
2026-01-01T18:44:37.364593,2,0,1,-56,0.79,0.4,7,0,500,1
2026-01-01T18:44:39.069524,1,0,1,-59,0.93,0.3,9,1,200,0
2026-01-01T18:44:39.875390,2,0,3,-52,0.79,0.3,7,0,0,1
2026-01-01T18:44:41.731472,1,0,2,-58,0.93,0.2,9,1,100,0
2026-01-01T18:44:42.387716,2,0,3,-49,0.79,0.3,7,0,0,1
2026-01-01T18:44:44.393919,1,0,1,-70,0.93,0.2,9,1,200,0
2026-01-01T18:44:45.397668,2,0,1,-51,0.79,0.4,7,0,500,1
2026-01-01T18:44:47.056407,1,0,2,-58,0.93,0.1,9,1,100,0
2026-01-01T18:44:48.110155,2,0,2,-50,0.79,0.4,7,0,200,1
2026-01-01T18:44:49.714642,1,0,1,-65,0.93,0.1,9,1,200,0
2026-01-01T18:44:50.721976,2,0,3,-54,0.79,0.4,7,0,100,1
2026-01-01T18:44:52.585807,1,0,1,-56,0.93,0.1,9,1,200,0
2026-01-01T18:44:53.731514,2,0,2,-54,0.79,0.5,7,0,500,1
2026-01-01T18:44:54.941477,1,0,3,-58,0.93,0.1,9,1,0,0
2026-01-01T18:44:56.443120,2,0,3,-54,0.79,0.6,7,1,200,0
2026-01-01T18:44:57.706054,1,0,1,-57,0.93,0.0,9,1,200,0
2026-01-01T18:44:59.153632,2,0,3,-54,0.79,0.7,7,1,200,0
2026-01-01T18:45:00.368854,1,0,1,-62,0.93,0.0,9,1,200,0
2026-01-01T18:45:01.866279,2,0,3,-61,0.79,0.8,7,1,200,0
2026-01-01T18:45:03.031419,1,0,2,-58,0.93,0.0,9,1,100,0
2026-01-01T18:45:05.378353,2,0,2,-58,0.79,0.9,7,1,1000,0
2026-01-01T18:45:05.489115,1,0,3,-60,0.93,0.0,9,0,0,1
2026-01-01T18:45:08.048962,1,0,3,-54,0.93,0.0,9,1,0,0
2026-01-01T18:45:09.887043,2,0,1,-52,0.79,1.0,7,1,2000,0
2026-01-01T18:45:10.715733,1,0,1,-54,0.93,0.0,9,0,200,1
2026-01-01T18:45:13.475919,1,0,1,-61,0.93,0.0,9,1,200,0
2026-01-01T18:45:14.393689,2,0,1,-49,0.79,0.9,7,0,2000,1
2026-01-01T18:45:16.138367,1,0,1,-56,0.93,0.0,9,1,200,0
2026-01-01T18:45:17.108285,2,0,3,-49,0.79,0.9,7,0,200,1
2026-01-01T18:45:18.698530,1,0,2,-64,0.93,0.0,9,1,100,0
2026-01-01T18:45:19.816635,2,0,3,-50,0.79,0.8,7,0,200,1
2026-01-01T18:45:21.463114,1,0,2,-60,0.93,0.1,9,1,100,0
2026-01-01T18:45:23.328782,2,0,2,-45,0.79,0.7,7,1,1000,0
2026-01-01T18:45:24.125682,1,0,1,-60,0.93,0.1,9,0,200,1
2026-01-01T18:45:26.339119,2,0,2,-49,0.79,0.6,7,1,500,0
2026-01-01T18:45:26.685638,1,0,3,-67,0.93,0.1,9,0,0,1
2026-01-01T18:45:29.143258,1,0,3,-60,0.93,0.1,9,1,0,0
2026-01-01T18:45:29.346356,2,0,2,-46,0.79,0.5,7,0,500,1
2026-01-01T18:45:31.703132,1,0,3,-61,0.93,0.1,9,1,0,0
2026-01-01T18:45:32.056863,2,0,2,-48,0.79,0.4,7,0,200,1
2026-01-01T18:45:34.263219,1,0,2,-56,0.93,0.1,9,1,100,0
2026-01-01T18:45:34.766331,2,0,2,-49,0.79,0.3,7,0,200,1
2026-01-01T18:45:36.823454,1,0,3,-55,0.93,0.1,9,1,0,0
2026-01-01T18:45:37.477574,2,0,2,-50,0.79,0.3,7,0,200,1
2026-01-01T18:45:39.384526,1,0,3,-55,0.93,0.1,9,1,0,0
2026-01-01T18:45:39.986164,2,0,3,-48,0.79,0.3,7,0,0,1
2026-01-01T18:45:42.150855,1,0,1,-57,0.93,0.1,9,1,200,0
2026-01-01T18:45:42.695149,2,0,1,-49,0.79,0.3,7,0,200,1
2026-01-01T18:45:44.913121,1,0,1,-55,0.93,0.1,9,1,200,0
2026-01-01T18:45:45.208333,2,0,3,-47,0.79,0.3,7,0,0,1
2026-01-01T18:45:47.576438,1,0,2,-59,0.93,0.0,9,1,100,0
2026-01-01T18:45:47.917597,2,0,1,-48,0.79,0.3,7,0,200,1
2026-01-01T18:45:50.237988,1,0,2,-57,0.93,0.0,9,1,100,0
2026-01-01T18:45:50.625558,2,0,1,-50,0.79,0.3,7,0,200,1
2026-01-01T18:45:53.002716,1,0,1,-61,0.93,0.0,9,1,200,0
2026-01-01T18:45:53.635026,2,0,1,-47,0.79,0.4,7,0,500,1
2026-01-01T18:45:55.665420,1,0,2,-58,0.93,0.0,9,1,100,0
2026-01-01T18:45:56.649716,2,0,2,-47,0.79,0.5,7,0,500,1
2026-01-01T18:45:58.123141,1,0,3,-63,0.93,0.0,9,1,0,0
2026-01-01T18:46:00.154111,2,0,1,-47,0.79,0.6,7,1,1000,0
2026-01-01T18:46:00.785623,1,0,2,-62,0.93,0.0,9,0,100,1
2026-01-01T18:46:03.166582,2,0,2,-47,0.79,0.6,7,1,500,0
2026-01-01T18:46:03.345926,1,0,3,-61,0.93,0.1,9,0,0,1
2026-01-01T18:46:05.872738,2,0,3,-47,0.79,0.6,7,1,200,0
2026-01-01T18:46:06.110454,1,0,1,-62,0.93,0.2,9,0,200,1
2026-01-01T18:46:08.874952,1,0,2,-63,0.93,0.3,9,1,200,0
2026-01-01T18:46:08.901092,2,0,2,-47,0.79,0.6,7,0,500,1
2026-01-01T18:46:11.435303,1,0,3,-64,0.93,0.3,9,1,0,0
2026-01-01T18:46:12.392835,2,0,2,-48,0.79,0.7,7,0,1000,1
2026-01-01T18:46:14.199756,1,0,2,-64,0.93,0.3,9,1,200,0
2026-01-01T18:46:15.904243,2,0,1,-49,0.79,0.7,7,1,1000,0
2026-01-01T18:46:16.964875,1,0,2,-62,0.93,0.3,9,0,200,1
2026-01-01T18:46:19.627040,1,0,3,-62,0.93,0.4,9,1,100,0
2026-01-01T18:46:20.414664,2,0,1,-47,0.79,0.8,7,0,2000,1
2026-01-01T18:46:22.392155,1,0,2,-62,0.93,0.4,9,1,200,0
2026-01-01T18:46:24.924866,2,0,1,-48,0.79,0.9,7,1,2000,0
2026-01-01T18:46:25.464150,1,0,1,-64,0.93,0.4,9,0,500,1
2026-01-01T18:46:28.126616,1,0,3,-62,0.93,0.5,9,1,100,0
2026-01-01T18:46:29.435972,2,0,1,-47,0.79,0.8,7,1,2000,0
2026-01-01T18:46:31.198805,1,0,1,-60,0.93,0.4,9,1,500,0
2026-01-01T18:46:32.144020,2,0,3,-47,0.79,0.7,7,0,200,1
2026-01-01T18:46:33.714460,1,0,3,-62,0.93,0.3,9,1,0,0
2026-01-01T18:46:35.653503,2,0,1,-48,0.79,0.6,7,1,1000,0
2026-01-01T18:46:36.523689,1,0,1,-66,0.93,0.2,9,0,200,1
2026-01-01T18:46:38.364855,2,0,3,-50,0.79,0.7,7,1,200,0
2026-01-01T18:46:38.983174,1,0,3,-62,0.93,0.2,9,0,0,1
2026-01-01T18:46:41.715817,1,0,1,-68,0.93,0.3,9,1,200,0
2026-01-01T18:46:41.875247,2,0,1,-47,0.79,0.7,7,0,1000,1
